,0
2020-11-17,0.004639037506300821
2020-11-18,0.0010251805405478843
2020-11-19,0.004615066544903892
2020-11-20,0.003144172542172026
2020-11-23,-0.0020534131616212416
2020-11-24,0.0071159450041217275
2020-11-25,-0.00037826553256781095
2020-11-26,0.0016725682333744126
2020-11-27,0.00661953575044535
2020-11-30,-0.002373101000467162
2020-12-01,0.004591334224401055
2020-12-02,0.011968622588721192
2020-12-03,0.004362799661469983
2020-12-04,0.018057229377700428
2020-12-07,0.005642081299709948
2020-12-08,0.0014140149285905932
2020-12-09,0.005712364154788752
2020-12-10,0.01621983440977762
2020-12-11,0.005693192469218079
2020-12-14,-0.01214089705530881
2020-12-15,0.005403577071506191
2020-12-16,0.003654134412854898
2020-12-17,0.00727488261585527
2020-12-18,0.010787393789919249
2020-12-21,0.026288209293775712
2020-12-22,-0.021358041098348147
2020-12-23,-0.004789923686835797
2020-12-24,0.0015488200761962956
2020-12-25,0.00022825970975580147
2020-12-28,0.001813326135893773
2020-12-29,0.003919963820915904
2020-12-30,0.004339347800934314
2020-12-31,0.003770986287101412
2021-01-01,0.00036345641882901223
2021-01-04,-0.0022055211204855436
2021-01-05,0.006494165833586497
2021-01-06,0.00715332561471646
2021-01-07,-0.0011782791185393224
2021-01-08,-0.0007376486706800581
2021-01-11,-0.004865025016673857
2021-01-12,0.014944636085546897
2021-01-13,-0.0025214498013578896
2021-01-14,0.008073103606794817
2021-01-15,-0.004318911655901575
2021-01-18,0.003206847746336079
2021-01-19,-0.007540051046283722
2021-01-20,-0.0010796891902936875
2021-01-21,0.0029068123934243018
2021-01-22,-0.010475802060808137
2021-01-25,-0.0007943679567631653
2021-01-26,-0.0023255093043417618
2021-01-27,-0.004371098979523894
2021-01-28,-0.014622473772510709
2021-01-29,0.004783377907053816
2021-02-01,-0.0034391930322933504
2021-02-02,-0.01605701936185699
2021-02-03,0.007174259232465528
2021-02-04,0.010982328771926597
2021-02-05,-0.003318140872495188
2021-02-08,0.011653784463413013
2021-02-09,0.006675647936888268
2021-02-10,0.0017499134968385313
2021-02-11,-0.00017759736421604043
2021-02-12,-0.0003321153564553918
2021-02-15,0.007928132050352607
2021-02-16,0.004969555031946416
2021-02-17,0.010064249797878162
2021-02-18,0.006551678509484698
2021-02-19,0.004589608733581939
2021-02-22,0.009385330753529287
2021-02-23,-0.0041911822510392275
2021-02-24,0.007635963448537519
2021-02-25,0.001914746536286876
2021-02-26,0.00033750987978503025
2021-03-01,-0.002522804845400362
2021-03-02,-0.0008705061548027589
2021-03-03,0.003140683502004568
2021-03-04,0.0003059205039179276
2021-03-05,-0.008343464357028357
2021-03-08,0.013021870693395034
2021-03-09,-0.017597970226466714
2021-03-10,5.640359136208669e-05
2021-03-11,0.010042820658389129
2021-03-12,-0.006342175586289428
2021-03-15,-0.004249982203136756
2021-03-16,0.004006457694570578
2021-03-17,0.001877909013383682
2021-03-18,-0.0001622184936352581
2021-03-19,-0.011579677673119928
2021-03-22,-0.009398230203033014
2021-03-23,0.0017242624614582263
2021-03-24,0.00442842840706885
2021-03-25,0.0001543319759961
2021-03-26,0.004871530647858779
2021-03-29,0.00790423649794248
2021-03-30,-0.0020900093202287076
2021-03-31,0.0017116634201913984
2021-04-01,0.004545051071547156
2021-04-02,0.0
2021-04-05,0.003923386286320464
2021-04-06,0.00203077938059751
2021-04-07,0.007501634169061711
2021-04-08,0.002120913252679291
2021-04-09,-0.001165079096965061
2021-04-12,0.0005883589073029236
2021-04-13,0.0007419730965269132
2021-04-14,0.005072187505824461
2021-04-15,0.008033023659649004
2021-04-16,0.002326862341035066
2021-04-19,0.010015585741611023
2021-04-20,0.008018849043071201
2021-04-21,-0.0027716046710017967
2021-04-22,0.0011718685123929182
2021-04-23,0.004184904527088828
2021-04-26,0.017842544647095327
2021-04-27,0.006016993411656458
2021-04-28,-0.005487266540097953
2021-04-29,0.0034621166497465538
2021-04-30,-0.0023817804873617968
2021-05-03,0.008605021795980149
2021-05-04,0.0069487574994020725
2021-05-05,0.010778339033902951
2021-05-06,0.01832123060230396
2021-05-07,0.020452205631048725
2021-05-10,0.018031666645798628
2021-05-11,0.0011329868672911097
2021-05-12,-0.0027851761622714618
2021-05-13,-0.009117853111889639
2021-05-14,0.0021017234281906225
2021-05-17,0.0011009286706441363
2021-05-18,0.0011027211240774346
2021-05-19,-0.0036208099399745275
2021-05-20,0.0007922711401253592
2021-05-21,0.002063874264704125
2021-05-24,0.0017508109148638678
2021-05-25,-0.009193347435998306
2021-05-26,0.0011667569176389175
2021-05-27,0.012953800220683266
2021-05-28,-0.0008180648662355222
2021-05-31,-0.0015313988900338424
2021-06-01,0.007103376249188717
2021-06-02,0.00013820383785592395
2021-06-03,-0.0011940905864452605
2021-06-04,0.002983493252602728
2021-06-07,-0.00039296051322331994
2021-06-08,-0.0026172268208358353
2021-06-09,-0.0020734865859782796
2021-06-10,0.003616050242623326
2021-06-11,-0.0031129761865356194
2021-06-14,-0.003117326495909741
2021-06-15,0.0009346784383097961
2021-06-16,-0.0039032026349626746
2021-06-17,-0.014094734786928026
2021-06-18,-0.0019667310034979946
2021-06-21,0.003984023177915313
2021-06-22,-0.00094815888105493
2021-06-23,-0.00019039359599967644
2021-06-24,0.0024723326127045957
2021-06-25,0.0011371131514332205
2021-06-28,-0.004540363698320466
2021-06-29,0.00016373320405961434
2021-06-30,-0.0002848323791199274
2021-07-01,0.0014193234175273381
2021-07-02,-0.001709378560798901
2021-07-05,0.0011377664254864518
2021-07-06,-0.002132485772885039
2021-07-07,0.0018969236055282035
2021-07-08,0.0015904201816700292
2021-07-09,-0.0014101780091206894
2021-07-12,0.000144793476303003
2021-07-13,0.0007224915339796042
2021-07-14,0.0007215990078470418
2021-07-15,0.0007229999521971698
2021-07-16,-0.0023109642532717495
2021-07-19,0.002896637946598869
2021-07-20,0.0009529282485850123
2021-07-21,-0.011676846822492658
2021-07-22,-0.014073259577639321
2021-07-23,0.0014126997702714585
2021-07-26,0.0027705672334612736
2021-07-27,-0.003863918405957995
2021-07-28,0.002942056037138353
2021-07-29,-0.008380824214690014
2021-07-30,-0.022223592071952184
2021-08-02,0.001428772599191015
2021-08-03,0.0012678614311252545
2021-08-04,0.0005719065858153504
2021-08-05,-0.002124752632341203
2021-08-06,0.00279362827561815
2021-08-09,-0.0032967316568475236
2021-08-10,0.001099210279460173
2021-08-11,-0.0009182000166636798
2021-08-12,1.1363088719880007e-05
2021-08-13,-0.0010151430397386536
2021-08-16,-0.0003154966959003138
2021-08-17,-0.0007673705719980519
2021-08-18,0.000818328579786295
2021-08-19,0.00017129904434435547
2021-08-20,0.0001205961820642038
2021-08-23,-0.00038857557413769886
2021-08-24,-0.00043132494914522657
2021-08-25,0.0004595639498826702
2021-08-26,-0.002221640859487686
2021-08-27,-0.0012014548708522187
2021-08-30,-0.0007927661986293835
2021-08-31,0.0010225562591854487
2021-09-01,0.001021834389763547
2021-09-02,-0.00030732661618715714
2021-09-03,-0.0004104992999362369
2021-09-06,0.0005140647768688085
2021-09-07,-0.0002051361009563292
2021-09-08,-0.001229427599644702
2021-09-09,0.00010234784895625423
2021-09-10,-0.0007166475640770151
2021-09-13,0.0016418701034715203
2021-09-14,-0.0009196155906930599
2021-09-15,0.0007168085157936483
2021-09-16,0.001329660440591315
2021-09-17,-0.0015241240676127225
2021-09-20,-0.004383373464206735
2021-09-21,7.581157351242163e-05
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-27,0.0
2021-09-28,-2.7082314430769842e-05
2021-09-29,0.0015251777213607068
2021-09-30,-0.0002019359197914243
2021-10-01,0.0
2021-10-04,-0.0008067157661887237
2021-10-05,0.0032952088408332142
2021-10-06,-0.0025128920537686094
2021-10-07,0.003263117271400215
2021-10-08,0.0013731954300510807
2021-10-11,0.0010031477904046146
2021-10-12,7.149012562062505e-05
2021-10-13,-0.0006995837787676785
2021-10-14,0.000224204519621574
2021-10-15,0.003647417678317688
2021-10-18,0.0004372264838496177
2021-10-19,0.000342459191105031
2021-10-20,0.002395201952449293
2021-10-21,-0.0033329184148128176
2021-10-22,0.004717449462272403
2021-10-25,0.0012551990199216232
2021-10-26,0.001168591152949351
2021-10-27,-0.007342063991678875
2021-10-28,8.156391404282943e-05
2021-10-29,0.0023291248796898693
2021-11-01,0.0018749310569340651
2021-11-02,-0.004306539015332368
2021-11-03,-0.0032803759308006482
2021-11-04,-0.002600128415590751
2021-11-05,0.0030019925012127347
2021-11-08,-0.0025921810841357026
2021-11-09,-0.0014053859441797828
2021-11-10,0.0007612180008818942
2021-11-11,0.0018849152305267253
2021-11-12,-0.0010122445583980125
2021-11-15,0.0009604317297389251
2021-11-16,-0.001141890588759354
2021-11-17,0.002158160293342705
2021-11-18,-0.003985169054664104
2021-11-19,-0.00483090570470159
2021-11-22,0.006363989403954793
2021-11-23,0.003043848539115577
2021-11-24,-0.003532103365553646
2021-11-25,0.0008094550101617267
2021-11-26,-0.006335710476010591
2021-11-29,-0.004784274252068517
2021-11-30,-0.008091740880131083
2021-12-01,0.00116804557446707
2021-12-02,0.00108461566693806
2021-12-03,0.0031290179838114416
2021-12-06,-0.004443211067749527
2021-12-07,-0.004631927285890844
2021-12-08,-0.00014099374846340693
2021-12-09,0.001041008893553521
2021-12-10,-0.003215065842586068
2021-12-13,0.0024430549772671965
2021-12-14,0.0014017587149066655
2021-12-15,-0.002616009416687147
2021-12-16,0.0019191953970924484
2021-12-17,0.002070065586061004
2021-12-20,0.0016494295758217026
2021-12-21,-0.0024000166117189663
2021-12-22,-0.00488848723125945
2021-12-23,-0.0007638597823778046
2021-12-24,0.00039042734184900716
2021-12-27,0.0009276790536183078
2021-12-28,-0.001981652313293175
2021-12-29,0.00015676770998549882
2021-12-30,-0.001426646823433234
2021-12-31,-0.0005187190247651447
2022-01-03,0.0009181376461161893
2022-01-04,0.005723096028637994
2022-01-05,-0.0013769090008526298
2022-01-06,0.0024083141168715176
2022-01-07,0.0022056745372616925
2022-01-10,-0.001265268488627781
2022-01-11,0.008164454289266453
2022-01-12,-0.0018260461020215848
2022-01-13,-0.001247556163272377
2022-01-14,0.010843966103817614
2022-01-17,-0.001161909913141419
2022-01-18,0.0028379301856165193
2022-01-19,-0.006654988178346066
2022-01-20,-0.004953858570269451
2022-01-21,-0.002993771494745927
2022-01-24,-0.006280573639231877
2022-01-25,0.004591876198512403
2022-01-26,0.008224242513697992
2022-01-27,0.0034754363465922377
2022-01-28,0.004008657521763428
2022-01-31,-0.00046913197430048086
2022-02-01,0.005387775584011356
2022-02-02,-0.0026136215156618487
2022-02-03,0.0028839254564765587
2022-02-04,0.011784476062594564
2022-02-07,0.0036024038570134764
2022-02-08,0.0052737819488928705
2022-02-09,0.0021493345707123456
2022-02-10,-0.0006400478738070298
2022-02-11,0.003519847181843963
2022-02-14,-0.00427261464220976
2022-02-15,0.0009323134453980187
2022-02-16,-0.00425115889497951
2022-02-17,-0.005098090271666102
2022-02-18,0.0001955534179313002
2022-02-21,-0.006435581120494044
2022-02-22,-0.0010969256168804884
2022-02-23,0.0033547539129299263
2022-02-24,-0.012127997439894858
2022-02-25,0.006587858534502129
2022-02-28,-0.005542105657529762
2022-03-01,0.03479378266276019
2022-03-02,0.006696781859020574
2022-03-03,0.009972051473827568
2022-03-04,0.03415810237077238
2022-03-07,-0.004847694874492267
2022-03-08,0.0018277470513655848
2022-03-09,-0.02875839223338369
2022-03-10,0.0006450208318347386
2022-03-11,0.002268312253667506
2022-03-14,-0.00512082020000585
2022-03-15,0.0005307826655616728
2022-03-16,-0.009227180934640901
2022-03-17,0.003920005659331771
2022-03-18,-0.0024879094601692507
2022-03-21,0.0033042303033338173
2022-03-22,0.0005164815487476081
2022-03-23,0.004908537283012857
2022-03-24,0.0010143897896920707
2022-03-25,0.0020404603050573544
2022-03-28,0.007255579102831168
2022-03-29,-0.006093293035070062
2022-03-30,-0.0035387542203896122
2022-03-31,-0.005893364650880924
2022-04-01,0.0019659195583638473
2022-04-04,0.0022055938147563154
2022-04-05,0.0008756680082483363
2022-04-06,-6.881620429491379e-05
2022-04-07,-0.0009260752841995776
2022-04-08,0.0037003692300895913
2022-04-11,0.003994917759914738
2022-04-12,0.0054270772915156066
2022-04-13,0.0005260343109599984
2022-04-14,-0.007095624601096329
2022-04-15,0.0021616669469233882
2022-04-18,0.0071770536201212634
2022-04-19,-0.00524327205775216
2022-04-20,0.0018786750842968002
2022-04-21,-0.005244347815137723
2022-04-22,0.001257085391465506
2022-04-25,-0.0007177677067682703
2022-04-26,0.0038828484901451948
2022-04-27,0.004178398857521275
2022-04-28,-0.002630813298280466
2022-04-29,0.0012430603000109688
2022-05-02,0.0010850021394794268
2022-05-03,-0.004575534396277755
2022-05-04,-0.005396235760743129
2022-05-05,0.009334989768250873
2022-05-06,0.001982613544653658
2022-05-09,-0.0006143522934972092
2022-05-10,-0.008454968355012707
2022-05-11,0.0031220675141816917
2022-05-12,-0.0009174127567657937
2022-05-13,-0.006927324768015064
2022-05-16,0.006890450510870767
2022-05-17,-0.007675331147891646
2022-05-18,-0.0012607983778859602
2022-05-19,-0.005729190828992139
2022-05-20,-0.002250482120002951
2022-05-23,-0.002213947391512869
2022-05-24,-0.00640787274618052
2022-05-25,-0.002725452409458236
2022-05-26,-0.00021918034942847983
2022-05-27,0.005672403806320163
2022-05-30,0.00411431740268276
2022-05-31,-0.010770553280647618
2022-06-01,-0.006907041529543664
2022-06-02,0.010374482168437506
2022-06-03,0.0035790795841133837
2022-06-06,0.0018632774539508992
2022-06-07,0.002581933745535566
2022-06-08,0.004319255880789089
2022-06-09,-0.0020257492682585476
2022-06-10,-0.00967709547218516
2022-06-13,-0.0018128469176904732
2022-06-14,0.005008197688269381
2022-06-15,0.015996250199319884
2022-06-16,-0.0037306752435453806
2022-06-17,-0.024820694250499334
2022-06-20,-0.0008770833055689254
2022-06-21,-0.008334941060995759
2022-06-22,0.0009678024549926588
2022-06-23,-0.012183137238003778
2022-06-24,-0.0016036531574120593
2022-06-27,-0.003459043637550578
2022-06-28,0.0030039935483480713
2022-06-29,0.0010860981632549189
2022-06-30,0.0014358079357357741
2022-07-01,0.0015802625063156594
2022-07-04,3.791371002363602e-05
2022-07-05,0.004494221124477841
2022-07-06,0.0018251429033079236
2022-07-07,-0.0038548963877357693
2022-07-08,-0.0017666551176915679
2022-07-11,0.005669329186932112
2022-07-12,0.0029578179663517726
2022-07-13,0.0012069744930445732
2022-07-14,0.004452670158924693
2022-07-15,-0.0027484999117083357
2022-07-18,-0.002955445982067522
2022-07-19,-0.009279589111029933
2022-07-20,0.00411421658519144
2022-07-21,-0.0025221842908543803
2022-07-22,0.0030539193705884406
2022-07-25,-0.00435195809479228
2022-07-26,0.001872862055545428
2022-07-27,-0.004686691695185166
2022-07-28,-0.00013479305592693905
2022-07-29,-0.0011134724518770279
2022-08-01,-0.00033587727309861593
2022-08-02,0.0012574250346179478
2022-08-03,-0.001719273506419056
2022-08-04,0.0001735280812746154
2022-08-05,0.001822826501232686
2022-08-08,-0.0018676617863556961
2022-08-09,-0.00011700773021171912
2022-08-10,-0.0029789043399957083
2022-08-11,0.00019778694303217617
2022-08-12,-0.0035918726461279054
2022-08-15,0.0038281038563603093
2022-08-16,0.001983402968977339
2022-08-17,-0.0018887643051520152
2022-08-18,-0.00018603517782338558
2022-08-19,-0.0009903334800418862
2022-08-22,-0.004121435640438395
2022-08-23,-5.46273403150443e-05
2022-08-24,0.00040749398655452534
2022-08-25,-0.0006192013496989611
2022-08-26,0.003736449174245716
2022-08-29,-0.0009479200874056359
2022-08-30,1.2100810381873615e-05
2022-08-31,0.0006525771016676826
2022-09-01,0.0010789302026316056
2022-09-02,0.002370429845881735
2022-09-05,-0.0024772181352298245
2022-09-06,0.002234253910516315
2022-09-07,-0.0010572285343295846
2022-09-08,-0.0019377426624097465
2022-09-09,-0.010905237828956648
2022-09-12,-0.00615661782724053
2022-09-13,0.003567308120206989
2022-09-14,0.005486627427193314
2022-09-15,0.004179949250470707
2022-09-16,-0.0012622291205776428
2022-09-19,-0.0009305196535407738
2022-09-20,0.002595672656407914
2022-09-21,0.005401185279391345
2022-09-22,-0.010623835214509499
2022-09-23,0.01655964424561792
2022-09-26,0.010954061703738725
2022-09-27,-0.005394524600155024
2022-09-28,-0.001726935074976512
2022-09-29,-0.007043155281911879
2022-09-30,-0.00466849749844756
2022-10-03,7.952290602634747e-05
2022-10-04,-0.010918854121228873
2022-10-05,0.0034308061368508967
2022-10-06,0.0030480995399921633
2022-10-07,0.0022380504010924944
2022-10-10,-0.0029769102223525727
2022-10-11,0.0063456893350153165
2022-10-12,-0.0003612925478456819
2022-10-13,-0.0002163430186948182
2022-10-14,-0.0024341093987870085
2022-10-17,-0.000174782930916178
2022-10-18,-0.001967346772082099
2022-10-19,0.0028471740445165277
2022-10-20,0.004229412240836857
2022-10-21,0.0006914928546714695
2022-10-24,-0.002631125191730667
2022-10-25,-0.001919916471161466
2022-10-26,-0.004868671306246901
2022-10-27,0.00845662086609041
2022-10-28,4.2291863285492576e-05
2022-10-31,0.006160623878077808
2022-11-01,0.003422948450434474
2022-11-02,-0.00500916720302613
2022-11-03,0.0009554274056715879
2022-11-04,-0.003767154332527039
2022-11-07,0.000846585968311088
2022-11-08,-0.006344001335456127
2022-11-09,-0.003813861000728498
2022-11-10,0.006760649295374755
2022-11-11,-0.012788206929350525
2022-11-14,-0.00026908180067401386
2022-11-15,0.0010283003529106376
2022-11-16,-0.0031127488506367566
2022-11-17,-0.00026448689821897904
2022-11-18,-0.0017558351309010082
2022-11-21,0.004948345418188374
2022-11-22,0.009070824131999534
2022-11-23,-0.0020337669482142274
2022-11-24,0.0014022587916207167
2022-11-25,-0.00422581292006374
2022-11-28,-0.002838650938194714
2022-11-29,-0.0015847137288406085
2022-11-30,-0.0019271665257233428
2022-12-01,-0.009346940003743606
2022-12-02,-0.013136702191088622
2022-12-05,-0.015375564802291299
2022-12-06,0.0012161562542610952
2022-12-07,-0.0009062976284289423
2022-12-08,-0.004441462148443327
2022-12-09,-0.001672655760454872
2022-12-12,-0.008945958190192662
2022-12-13,0.005635928854403075
2022-12-14,-0.004555178631219885
2022-12-15,-0.004137134760822095
2022-12-16,0.00547266350729299
2022-12-19,-0.00029014529476586683
2022-12-20,0.0044316961403996725
2022-12-21,-0.005077599397442709
2022-12-22,0.0012558533298974756
2022-12-23,-0.002255710232594598
2022-12-26,0.0029089043255073987
2022-12-27,0.0022465775244546573
2022-12-28,-0.004075974149876072
2022-12-29,0.0054061338724266305
2022-12-30,-0.003469035784665445
2023-01-02,0.005542596975211869
2023-01-03,0.011374454642360704
2023-01-04,0.014413409794250123
2023-01-05,-0.0036535556160319214
2023-01-06,0.007951169640353984
2023-01-09,-0.007424287090954899
2023-01-10,0.015026876272931294
2023-01-11,-0.007871450137630827
2023-01-12,0.013423503790331961
2023-01-13,0.014576223351980923
2023-01-16,-0.01084961863053793
2023-01-17,0.001113281146127439
2023-01-18,-0.018553701033488277
2023-01-19,-0.013472920788116141
2023-01-20,-0.0022594875911144136
2023-01-23,0.002018229269866248
2023-01-24,0.0008555692240442301
2023-01-25,0.0024084411240698333
2023-01-26,0.007981829330106877
2023-01-27,0.002936577236767943
2023-01-30,-0.002722528544153234
2023-01-31,0.007877695432642723
2023-02-01,0.01459333328979867
2023-02-02,-0.009058064231920394
2023-02-03,-0.01598602755090791
2023-02-06,-0.003874367572788853
2023-02-07,0.007720585638131792
2023-02-08,-0.00474588254423621
