DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
1994-08-22 05:00:00,99.39,,,19941200,19950300,19950300
1994-08-23 05:00:00,100.14,,,19941200,19950300,19950300
1994-08-24 05:00:00,100.92,,,19941200,19950300,19950300
1994-08-25 05:00:00,100.4,,,19941200,19950300,19950300
1994-08-26 05:00:00,100.71,,,19941200,19950300,19950300
1994-08-29 05:00:00,100.68,,,19941200,19950300,19950300
1994-08-30 05:00:00,100.41,,,19941200,19950300,19950300
1994-08-31 05:00:00,100.47,,,19941200,19950300,19950300
1994-09-01 05:00:00,100.19,,,19941200,19950300,19950300
1994-09-02 05:00:00,100.2,,,19941200,19950300,19950300
1994-09-06 05:00:00,99.37,,,19941200,19950300,19950300
1994-09-07 05:00:00,98.86,,,19941200,19950300,19950300
1994-09-08 05:00:00,99.02,,,19941200,19950300,19950300
1994-09-09 05:00:00,98.73,,,19941200,19950300,19950300
1994-09-12 05:00:00,99.22,,,19941200,19950300,19950300
1994-09-13 05:00:00,100.1,,,19941200,19950300,19950300
1994-09-14 05:00:00,100.23,,,19941200,19950300,19950300
1994-09-15 05:00:00,100.49,,,19941200,19950300,19950300
1994-09-16 05:00:00,99.63,,,19941200,19950300,19950300
1994-09-19 05:00:00,99.75,,,19941200,19950300,19950300
1994-09-20 05:00:00,99.24,,,19941200,19950300,19950300
1994-09-21 05:00:00,98.54,,,19941200,19950300,19950300
1994-09-22 05:00:00,98.78,,,19941200,19950300,19950300
1994-09-23 05:00:00,99.12,,,19941200,19950300,19950300
1994-09-26 05:00:00,99.06,,,19941200,19950300,19950300
1994-09-27 05:00:00,98.86,,,19941200,19950300,19950300
1994-09-28 05:00:00,99.9,,,19941200,19950300,19950300
1994-09-29 05:00:00,99.46,,,19941200,19950300,19950300
1994-09-30 05:00:00,100.05,,,19941200,19950300,19950300
1994-10-03 05:00:00,99.65,,,19941200,19950300,19950300
1994-10-04 05:00:00,99.61,,,19941200,19950300,19950300
1994-10-05 05:00:00,98.45,,,19941200,19950300,19950300
1994-10-06 05:00:00,98.36,,,19941200,19950300,19950300
1994-10-07 05:00:00,98.67,,,19941200,19950300,19950300
1994-10-11 05:00:00,99.35,,,19941200,19950300,19950300
1994-10-12 05:00:00,99.13,,,19941200,19950300,19950300
1994-10-13 05:00:00,99.2,,,19941200,19950300,19950300
1994-10-14 05:00:00,99.14,,,19941200,19950300,19950300
1994-10-17 05:00:00,99.05,,,19941200,19950300,19950300
1994-10-18 05:00:00,98.97,,,19941200,19950300,19950300
1994-10-19 05:00:00,98.32,,,19941200,19950300,19950300
1994-10-20 05:00:00,98.22,,,19941200,19950300,19950300
1994-10-21 05:00:00,98.59,,,19941200,19950300,19950300
1994-10-24 05:00:00,98.32,,,19941200,19950300,19950300
1994-10-25 05:00:00,98.33,,,19941200,19950300,19950300
1994-10-26 05:00:00,98.48,,,19941200,19950300,19950300
1994-10-27 05:00:00,98.55,,,19941200,19950300,19950300
1994-10-28 05:00:00,98.91,,,19941200,19950300,19950300
1994-10-31 06:00:00,98.72,,,19941200,19950300,19950300
1994-11-01 06:00:00,98.12,,,19941200,19950300,19950300
1994-11-02 06:00:00,98.01,,,19941200,19950300,19950300
1994-11-03 06:00:00,98.23,,,19941200,19950300,19950300
1994-11-04 06:00:00,97.9,,,19941200,19950300,19950300
1994-11-07 06:00:00,97.82,,,19941200,19950300,19950300
1994-11-08 06:00:00,98.26,,,19941200,19950300,19950300
1994-11-09 06:00:00,98.5,,,19941200,19950300,19950300
1994-11-10 06:00:00,98.4,,,19941200,19950300,19950300
1994-11-11 06:00:00,98.05,,,19941200,19950300,19950300
1994-11-14 06:00:00,98.73,97.93,97.93,19941200,19950300,19950300
1994-11-15 06:00:00,99.5,98.7,98.7,19941200,19950300,19950300
1994-11-16 06:00:00,98.6,97.8,97.8,19941200,19950300,19950300
1994-11-17 06:00:00,98.39,97.59,97.59,19941200,19950300,19950300
1994-11-18 06:00:00,98.65,97.81,97.81,19941200,19950300,19950300
1994-11-21 06:00:00,97.7,,,19950300,19950600,19950600
1994-11-22 06:00:00,97.58,,,19950300,19950600,19950600
