index,price
2022-06-14,26585.0
2022-06-15,26705.0
2022-06-16,24455.0
2022-06-17,24860.0
2022-06-20,24535.0
2022-06-21,24985.0
2022-06-22,24155.0
2022-06-23,25040.0
2022-06-24,25120.0
2022-06-27,24850.0
2022-06-28,24360.0
2022-06-29,24265.0
2022-06-30,22895.0
2022-07-01,23315.0
2022-07-04,24210.0
2022-07-05,24515.0
2022-07-06,24595.0
2022-07-07,25725.0
2022-07-08,25035.0
2022-07-11,25050.0
2022-07-12,24205.0
2022-07-13,23455.0
2022-07-14,24705.0
2022-07-15,25215.0
2022-07-18,25155.0
2022-07-19,25975.0
2022-07-20,27665.0
2022-07-21,27300.0
2022-07-22,27080.0
2022-07-25,26870.0
2022-07-26,25335.0
2022-07-27,25310.0
2022-07-28,28375.0
2022-07-29,27570.0
2022-08-01,27290.0
2022-08-02,27410.0
2022-08-03,27210.0
2022-08-04,26855.0
2022-08-05,27520.0
2022-08-08,28070.0
2022-08-09,28030.0
2022-08-10,28100.0
2022-08-11,28170.0
2022-08-12,28520.0
2022-08-15,28570.0
2022-08-16,28355.0
2022-08-17,27565.0
2022-08-18,27520.0
2022-08-19,25720.0
2022-08-22,25320.0
2022-08-23,25495.0
2022-08-24,25680.0
2022-08-25,25445.0
2022-08-26,23895.0
2022-08-29,24240.0
2022-08-30,23940.0
2022-08-31,24235.0
2022-09-01,23980.0
2022-09-02,23880.0
2022-09-05,23950.0
2022-09-06,22825.0
2022-09-07,23100.0
2022-09-08,23430.0
2022-09-09,25880.0
2022-09-12,26375.0
2022-09-13,24360.0
2022-09-14,24495.0
2022-09-15,24435.0
2022-09-16,23490.0
2022-09-19,23650.0
2022-09-20,23100.0
2022-09-21,22485.0
2022-09-22,23465.0
2022-09-23,22875.0
2022-09-26,23235.0
2022-09-27,23320.0
2022-09-28,23630.0
2022-09-29,23560.0
2022-09-30,23260.0
2022-10-03,23690.0
2022-10-04,24450.0
2022-10-05,24425.0
2022-10-06,24365.0
2022-10-07,23475.0
2022-10-10,23480.0
2022-10-11,23280.0
2022-10-12,23300.0
2022-10-13,23475.0
2022-10-14,23400.0
2022-10-17,23375.0
2022-10-18,23410.0
2022-10-19,23345.0
2022-10-20,23160.0
2022-10-21,23750.0
2022-10-24,23470.0
2022-10-25,24225.0
2022-10-26,25025.0
2022-10-27,24490.0
2022-10-28,24825.0
2022-10-31,24665.0
2022-11-01,24640.0
2022-11-02,24290.0
2022-11-03,24350.0
2022-11-04,25135.0
2022-11-07,25130.0
2022-11-08,22240.0
2022-11-09,19720.0
2022-11-10,19995.0
2022-11-11,21285.0
2022-11-14,20180.0
2022-11-15,20870.0
2022-11-16,20440.0
2022-11-17,20650.0
2022-11-18,20620.0
2022-11-21,19725.0
2022-11-22,19950.0
2022-11-23,20615.0
2022-11-24,20615.0
2022-11-25,20660.0
2022-11-28,20350.0
2022-11-29,20625.0
2022-11-30,21440.0
2022-12-01,21180.0
2022-12-02,21355.0
2022-12-05,21180.0
2022-12-06,21280.0
2022-12-07,21040.0
2022-12-08,21505.0
2022-12-09,21370.0
2022-12-12,21425.0
2022-12-13,22045.0
2022-12-14,22110.0
2022-12-15,21690.0
2022-12-16,21090.0
2022-12-19,20795.0
2022-12-20,21130.0
2022-12-21,20995.0
2022-12-22,20980.0
2022-12-23,21055.0
2022-12-26,
2022-12-27,20840.0
2022-12-28,20800.0
2022-12-29,20790.0
2022-12-30,20940.0
2023-01-02,
2023-01-03,21020.0
2023-01-04,21185.0
2023-01-05,21245.0
2023-01-06,21310.0
2023-01-09,21660.0
2023-01-10,21960.0
2023-01-11,22045.0
2023-01-12,23630.0
2023-01-13,24015.0
2023-01-16,24015.0
2023-01-17,25985.0
2023-01-18,25280.0
2023-01-19,25720.0
2023-01-20,26945.0
2023-01-23,27785.0
2023-01-24,27755.0
2023-01-25,27605.0
2023-01-26,27835.0
2023-01-27,27730.0
2023-01-30,27250.0
2023-01-31,27685.0
2023-02-01,28200.0
2023-02-02,28490.0
2023-02-03,27930.0
2023-02-06,27565.0
2023-02-07,27765.0
2023-02-08,27330.0
2023-02-09,26425.0
2023-02-10,26150.0
2023-02-13,26090.0
2023-02-14,26710.0
2023-02-15,28645.0
2023-02-16,29120.0
2023-02-17,29385.0
2023-02-20,29385.0
2023-02-21,29010.0
2023-02-22,28300.0
2023-02-23,28480.0
2023-02-24,27655.0
2023-02-27,27755.0
2023-02-28,27720.0
2023-03-01,27840.0
2023-03-02,27900.0
2023-03-03,26630.0
2023-03-06,26700.0
2023-03-07,26380.0
2023-03-08,26425.0
2023-03-09,24375.0
2023-03-10,24275.0
2023-03-13,28750.0
2023-03-14,29575.0
2023-03-15,28840.0
2023-03-16,29500.0
2023-03-17,31480.0
2023-03-20,32400.0
2023-03-21,32800.0
2023-03-22,31270.0
2023-03-23,33050.0
2023-03-24,32400.0
2023-03-27,31520.0
2023-03-28,31950.0
2023-03-29,32960.0
2023-03-30,32520.0
2023-03-31,33040.0
2023-04-03,32565.0
2023-04-04,32675.0
2023-04-05,32685.0
2023-04-06,32440.0
2023-04-07,
2023-04-10,33640.0
2023-04-11,34675.0
2023-04-12,34395.0
2023-04-13,34730.0
2023-04-14,34895.0
2023-04-17,33825.0
2023-04-18,34835.0
2023-04-19,33580.0
2023-04-20,32535.0
2023-04-21,31545.0
2023-04-24,31760.0
2023-04-25,32315.0
2023-04-26,32700.0
2023-04-27,33940.0
2023-04-28,33500.0
2023-05-01,31785.0
2023-05-02,32915.0
2023-05-03,32735.0
2023-05-04,33100.0
2023-05-05,33765.0
2023-05-08,31695.0
2023-05-09,31800.0
2023-05-10,31985.0
2023-05-11,31080.0
2023-05-12,30550.0
2023-05-15,31495.0
2023-05-16,31055.0
2023-05-17,31475.0
2023-05-18,30820.0
2023-05-19,30965.0
2023-05-22,31005.0
2023-05-23,31310.0
2023-05-24,30445.0
2023-05-25,30405.0
2023-05-26,30735.0
2023-05-29,31740.0
2023-05-30,31820.0
2023-05-31,31075.0
2023-06-01,30790.0
2023-06-02,31175.0
2023-06-05,29545.0
2023-06-06,30950.0
2023-06-07,30365.0
2023-06-08,30610.0
2023-06-09,30405.0
2023-06-12,29830.0
2023-06-13,29745.0
2023-06-14,28815.0
2023-06-15,29450.0
2023-06-16,30310.0
2023-06-19,30650.0
2023-06-20,32210.0
2023-06-21,34050.0
2023-06-22,34200.0
2023-06-23,35065.0
2023-06-26,34085.0
2023-06-27,34575.0
2023-06-28,33960.0
2023-06-29,34400.0
2023-06-30,34195.0
2023-07-03,34940.0
2023-07-04,34630.0
2023-07-05,34230.0
2023-07-06,34035.0
2023-07-07,33945.0
2023-07-10,34505.0
2023-07-11,34245.0
2023-07-12,33945.0
2023-07-13,35125.0
2023-07-14,33880.0
2023-07-17,33530.0
2023-07-18,33335.0
2023-07-19,33565.0
2023-07-20,33300.0
2023-07-21,33390.0
2023-07-24,32665.0
2023-07-25,32745.0
2023-07-26,33095.0
2023-07-27,32665.0
2023-07-28,32900.0
2023-07-31,32680.0
2023-08-01,32730.0
2023-08-02,32590.0
2023-08-03,32760.0
2023-08-04,32380.0
2023-08-07,32630.0
2023-08-08,33470.0
2023-08-09,32945.0
2023-08-10,32840.0
2023-08-11,32850.0
2023-08-14,32715.0
2023-08-15,32495.0
2023-08-16,32335.0
2023-08-17,30910.0
2023-08-18,29325.0
2023-08-21,29325.0
2023-08-22,29045.0
2023-08-23,29800.0
2023-08-24,29115.0
2023-08-25,29225.0
2023-08-28,29120.0
2023-08-29,30810.0
2023-08-30,30390.0
2023-08-31,29085.0
2023-09-01,28940.0
2023-09-04,29110.0
2023-09-05,28855.0
2023-09-06,28815.0
2023-09-07,29135.0
2023-09-08,29085.0
2023-09-11,28140.0
2023-09-12,29165.0
2023-09-13,29390.0
2023-09-14,29665.0
2023-09-15,29555.0
2023-09-18,29910.0
2023-09-19,30365.0
2023-09-20,30190.0
2023-09-21,29645.0
2023-09-22,29580.0
2023-09-25,29450.0
2023-09-26,29235.0
2023-09-27,29285.0
2023-09-28,30270.0
2023-09-29,29990.0
2023-10-02,30940.0
2023-10-03,30455.0
2023-10-04,30745.0
2023-10-05,30490.0
2023-10-06,31100.0
2023-10-09,30630.0
2023-10-10,30440.0
2023-10-11,29715.0
2023-10-12,29720.0
2023-10-13,29950.0
2023-10-16,31420.0
2023-10-17,31445.0
2023-10-18,31230.0
2023-10-19,31765.0
2023-10-20,32615.0
2023-10-23,34700.0
2023-10-24,36715.0
2023-10-25,37785.0
2023-10-26,37210.0
2023-10-27,36785.0
2023-10-30,37395.0
2023-10-31,37765.0
2023-11-01,38565.0
2023-11-02,37925.0
2023-11-03,37550.0
2023-11-06,37980.0
2023-11-07,38590.0
2023-11-08,38600.0
2023-11-09,39525.0
2023-11-10,40300.0
2023-11-13,39345.0
2023-11-14,38385.0
2023-11-15,40595.0
2023-11-16,38740.0
2023-11-17,39315.0
2023-11-20,40350.0
2023-11-21,39600.0
2023-11-22,40585.0
2023-11-23,40220.0
2023-11-24,40510.0
2023-11-27,39680.0
2023-11-28,40855.0
2023-11-29,40380.0
2023-11-30,40410.0
2023-12-01,41445.0
2023-12-04,44755.0
2023-12-05,46655.0
2023-12-06,46520.0
2023-12-07,46115.0
2023-12-08,47285.0
2023-12-11,43615.0
2023-12-12,43485.0
2023-12-13,45550.0
2023-12-14,45480.0
2023-12-15,44680.0
2023-12-18,45085.0
2023-12-19,44840.0
2023-12-20,45805.0
2023-12-21,46140.0
2023-12-22,46075.0
2023-12-25,
2023-12-26,44425.0
2023-12-27,45855.0
2023-12-28,44755.0
2023-12-29,44130.0
2024-01-01,
2024-01-02,46975.0
2024-01-03,44725.0
2024-01-04,46275.0
2024-01-05,46030.0
2024-01-08,48950.0
2024-01-09,48690.0
2024-01-10,47970.0
2024-01-11,47995.0
2024-01-12,45335.0
2024-01-15,45335.0
2024-01-16,44940.0
2024-01-17,44455.0
2024-01-18,42525.0
2024-01-19,43275.0
2024-01-22,41825.0
2024-01-23,40900.0
2024-01-24,41305.0
2024-01-25,41365.0
2024-01-26,43730.0
2024-01-29,44870.0
2024-01-30,45230.0
2024-01-31,44155.0
2024-02-01,44615.0
2024-02-02,44525.0
2024-02-05,43895.0
2024-02-06,44645.0
2024-02-07,45750.0
2024-02-08,47090.0
2024-02-09,49110.0
2024-02-12,51805.0
2024-02-13,50980.0
2024-02-14,53330.0
2024-02-15,53295.0
2024-02-16,53365.0
2024-02-19,53365.0
2024-02-20,53430.0
2024-02-21,52295.0
2024-02-22,53380.0
2024-02-23,52155.0
2024-02-26,56035.0
2024-02-27,57965.0
2024-02-28,61825.0
2024-02-29,62670.0
2024-03-01,63950.0
2024-03-04,68840.0
2024-03-05,64445.0
2024-03-06,67645.0
2024-03-07,68450.0
2024-03-08,69565.0
2024-03-11,73395.0
2024-03-12,72350.0
2024-03-13,74465.0
2024-03-14,70150.0
2024-03-15,69715.0
2024-03-18,67730.0
2024-03-19,64535.0
2024-03-20,66690.0
2024-03-21,66130.0
2024-03-22,64715.0
2024-03-25,71925.0
2024-03-26,70210.0
2024-03-27,69310.0
2024-03-28,71530.0
