index,price
2007-08-22,1522.25
2007-08-23,1520.0
2007-08-24,1537.0
2007-08-27,1523.25
2007-08-28,1491.75
2007-08-29,1519.0
2007-08-30,1515.0
2007-08-31,1530.25
2007-09-03,1530.0
2007-09-04,1543.0
2007-09-05,1530.0
2007-09-06,1533.0
2007-09-07,1513.25
2007-09-10,1508.75
2007-09-11,1526.25
2007-09-12,1530.0
2007-09-13,1538.5
2007-09-14,1538.5
2007-09-17,1530.25
2007-09-18,1573.5
2007-09-19,1582.0
2007-09-20,1572.25
2007-09-21,1575.0
2007-09-24,1572.25
2007-09-25,1569.5
2007-09-26,1576.75
2007-09-27,1585.0
2007-09-28,1578.5
2007-10-01,1597.0
2007-10-02,1595.0
2007-10-03,1591.25
2007-10-04,1592.75
2007-10-05,1611.25
2007-10-08,1603.25
2007-10-09,1616.75
2007-10-10,1613.75
2007-10-11,1605.75
2007-10-12,1615.0
2007-10-15,1600.75
2007-10-16,1588.0
2007-10-17,1593.0
2007-10-18,1587.25
2007-10-19,1546.25
2007-10-22,1554.0
2007-10-23,1566.0
2007-10-24,1565.75
2007-10-25,1565.5
2007-10-26,1583.0
2007-10-29,1587.5
2007-10-30,1576.5
2007-10-31,1595.5
2007-11-01,1556.25
2007-11-02,1558.0
2007-11-05,1546.0
2007-11-06,1565.5
2007-11-07,1523.25
2007-11-08,1516.0
2007-11-09,1495.5
2007-11-12,1480.75
2007-11-13,1523.75
2007-11-14,1518.5
2007-11-15,1498.5
2007-11-16,1500.75
2007-11-19,1478.0
2007-11-20,1487.5
2007-11-21,1458.25
2007-11-22,1466.25
2007-11-23,1482.5
2007-11-26,1449.75
2007-11-27,1467.0
2007-11-28,1511.0
2007-11-29,1512.0
2007-11-30,1524.25
2007-12-03,1516.0
2007-12-04,1503.75
2007-12-05,1527.5
2007-12-06,1548.0
2007-12-07,1547.75
2007-12-10,1559.25
2007-12-11,1518.5
2007-12-12,1530.5
2007-12-13,1528.5
2007-12-14,1508.5
2007-12-17,1486.75
2007-12-18,1496.5
2007-12-19,1495.0
2007-12-20,1504.75
2007-12-21,1528.0
2007-12-24,1536.5
2007-12-25,
2007-12-26,1539.75
2007-12-27,1519.75
2007-12-28,1515.5
2007-12-31,1507.25
2008-01-01,
2008-01-02,1488.5
2008-01-03,1488.75
2008-01-04,1453.0
2008-01-07,1451.5
2008-01-08,1427.0
2008-01-09,1441.5
2008-01-10,1451.0
2008-01-11,1437.75
2008-01-14,1450.25
2008-01-15,1418.0
2008-01-16,1406.0
2008-01-17,1369.75
2008-01-18,1355.25
2008-01-21,1295.5
2008-01-22,1339.25
2008-01-23,1372.0
2008-01-24,1382.25
2008-01-25,1364.0
2008-01-28,1384.5
2008-01-29,1392.0
2008-01-30,1380.5
2008-01-31,1409.5
2008-02-01,1427.0
2008-02-04,1408.75
2008-02-05,1373.25
2008-02-06,1360.0
2008-02-07,1370.25
2008-02-08,1360.25
2008-02-11,1368.25
2008-02-12,1379.75
2008-02-13,1393.75
2008-02-14,1381.0
2008-02-15,1381.25
2008-02-18,1398.0
2008-02-19,1385.5
2008-02-20,1389.0
2008-02-21,1377.0
2008-02-22,1385.5
2008-02-25,1401.5
2008-02-26,1412.75
2008-02-27,1410.5
2008-02-28,1395.75
2008-02-29,1361.25
2008-03-03,1362.0
2008-03-04,1357.0
2008-03-05,1365.5
2008-03-06,1338.0
2008-03-07,1322.75
2008-03-10,1305.5
2008-03-11,1354.0
2008-03-12,1339.5
2008-03-13,1343.25
2008-03-14,1321.0
2008-03-17,1307.5
2008-03-18,1362.0
2008-03-19,1327.5
